date,risk_value,daily_variation,trend
2025-02-14,1350.11,1.1599999999998545,Increase
2025-02-15,1351.27,1.1600000000000819,Increase
2025-02-16,1351.27,0.0,No Change
2025-02-17,1351.27,0.0,No Change
2025-02-18,1354.53,3.259999999999991,Increase
2025-02-19,1355.59,1.0599999999999454,Increase
2025-02-20,1356.64,1.050000000000182,Increase
2025-02-21,1357.69,1.0499999999999545,Increase
2025-02-22,1358.75,1.0599999999999454,Increase
2025-02-23,1358.75,0.0,No Change
2025-02-24,1358.75,0.0,No Change
2025-02-25,1361.92,3.1700000000000728,Increase
2025-02-26,1362.98,1.0599999999999454,Increase
2025-02-27,1364.04,1.0599999999999454,Increase
2025-02-28,1365.1,1.0599999999999454,Increase
2025-03-01,1366.16,1.0600000000001728,Increase
2025-03-02,1366.16,0.0,No Change
2025-03-03,1366.16,0.0,No Change
2025-03-04,1366.16,0.0,No Change
2025-03-05,1366.16,0.0,No Change
2025-03-06,1371.48,5.319999999999936,Increase
2025-03-07,1372.55,1.0699999999999363,Increase
2025-03-08,1373.61,1.0599999999999454,Increase
2025-03-09,1373.61,0.0,No Change
2025-03-10,1373.61,0.0,No Change
2025-03-11,1376.82,3.2100000000000364,Increase
2025-03-12,1377.89,1.0700000000001637,Increase
2025-03-13,1378.96,1.0699999999999363,Increase
2025-03-14,1380.03,1.0699999999999363,Increase
2025-03-15,1381.11,1.0799999999999272,Increase
2025-03-16,1381.11,0.0,No Change
2025-03-17,1381.11,0.0,No Change
2025-03-18,1384.3,3.1900000000000546,Increase
2025-03-19,1385.36,1.0599999999999454,Increase
2025-03-20,1386.42,1.0600000000001728,Increase
2025-03-21,1387.48,1.0599999999999454,Increase
2025-03-22,1388.54,1.0599999999999454,Increase
2025-03-23,1388.54,0.0,No Change
2025-03-24,1388.54,0.0,No Change
2025-03-25,1388.54,0.0,No Change
2025-03-26,1392.8,4.259999999999991,Increase
2025-03-27,1393.86,1.0599999999999454,Increase
2025-03-28,1394.93,1.0700000000001637,Increase
2025-03-29,1396.0,1.0699999999999363,Increase
2025-03-30,1396.0,0.0,No Change
2025-03-31,1396.0,0.0,No Change
2025-04-01,1399.2,3.2000000000000455,Increase
2025-04-02,1400.28,1.0799999999999272,Increase
2025-04-03,1400.28,0.0,No Change
2025-04-04,1402.42,2.1400000000001,Increase
2025-04-05,1403.49,1.0699999999999363,Increase
2025-04-06,1403.49,0.0,No Change
2025-04-07,1403.49,0.0,No Change
2025-04-08,1406.72,3.230000000000018,Increase
2025-04-09,1407.79,1.0699999999999363,Increase
2025-04-10,1408.87,1.0799999999999272,Increase
2025-04-11,1409.95,1.0800000000001546,Increase
2025-04-12,1411.03,1.0799999999999272,Increase
2025-04-13,1411.03,0.0,No Change
2025-04-14,1411.03,0.0,No Change
2025-04-15,1414.27,3.240000000000009,Increase
2025-04-16,1415.35,1.0799999999999272,Increase
2025-04-17,1417.07,1.7200000000000273,Increase
2025-04-18,1417.07,0.0,No Change
2025-04-19,1417.07,0.0,No Change
2025-04-20,1417.07,0.0,No Change
2025-04-21,1417.07,0.0,No Change
2025-04-22,1425.68,8.610000000000127,Increase
2025-04-23,1427.4,1.7200000000000273,Increase
2025-04-24,1429.13,1.7300000000000182,Increase
2025-04-25,1430.87,1.7399999999997817,Increase
2025-04-26,1432.6,1.7300000000000182,Increase
2025-04-27,1432.6,0.0,No Change
2025-04-28,1432.6,0.0,No Change
2025-04-29,1437.81,5.210000000000036,Increase
2025-04-30,1439.56,1.75,Increase
2025-05-01,1441.3,1.740000000000009,Increase
2025-05-02,1441.3,0.0,No Change
2025-05-03,1441.3,0.0,No Change
2025-05-04,1441.3,0.0,No Change
2025-05-05,1441.3,0.0,No Change
2025-05-06,1450.05,8.75,Increase
2025-05-07,1451.81,1.759999999999991,Increase
2025-05-08,1453.57,1.759999999999991,Increase
2025-05-09,1455.33,1.759999999999991,Increase
2025-05-10,1457.1,1.7699999999999818,Increase
2025-05-11,1457.1,0.0,No Change
2025-05-12,1457.1,0.0,No Change
2025-05-13,1462.4,5.300000000000182,Increase
2025-05-14,1464.17,1.7699999999999818,Increase
2025-05-15,1465.95,1.7799999999999727,Increase
2025-05-16,1467.72,1.7699999999999818,Increase
2025-05-17,1469.03,1.3099999999999454,Increase
2025-05-18,1469.03,0.0,No Change
2025-05-19,1469.03,0.0,No Change
2025-05-20,1472.96,3.9300000000000637,Increase
2025-05-21,1474.27,1.3099999999999454,Increase
2025-05-22,1475.59,1.3199999999999363,Increase
2025-05-23,1476.9,1.3100000000001728,Increase
2025-05-24,1478.22,1.3199999999999363,Increase
2025-05-25,1478.22,0.0,No Change
2025-05-26,1478.22,0.0,No Change
2025-05-27,1482.18,3.9600000000000364,Increase
2025-05-28,1483.5,1.3199999999999363,Increase
2025-05-29,1484.82,1.3199999999999363,Increase
2025-05-30,1486.14,1.3200000000001637,Increase
2025-05-31,1487.47,1.3299999999999272,Increase
2025-06-01,1487.47,0.0,No Change
2025-06-02,1487.47,0.0,No Change
2025-06-03,1491.45,3.980000000000018,Increase
2025-06-04,1492.78,1.3299999999999272,Increase
2025-06-05,1494.11,1.3299999999999272,Increase
2025-06-06,1495.44,1.3300000000001546,Increase
2025-06-07,1496.77,1.3299999999999272,Increase
2025-06-08,1496.77,0.0,No Change
2025-06-09,1496.77,0.0,No Change
2025-06-10,1500.78,4.009999999999991,Increase
2025-06-11,1502.11,1.3299999999999272,Increase
2025-06-12,1503.45,1.3400000000001455,Increase
2025-06-13,1504.79,1.3399999999999181,Increase
2025-06-14,1506.13,1.3400000000001455,Increase
2025-06-15,1506.13,0.0,No Change
2025-06-16,1506.13,0.0,No Change
2025-06-17,1506.13,0.0,No Change
2025-06-18,1510.32,4.189999999999827,Increase
2025-06-19,1511.07,0.75,Increase
2025-06-20,1511.82,0.75,Increase
2025-06-21,1511.82,0.0,No Change
2025-06-22,1511.82,0.0,No Change
2025-06-23,1511.82,0.0,No Change
2025-06-24,1514.82,3.0,Increase
2025-06-25,1515.57,0.75,Increase
2025-06-26,1516.33,0.7599999999999909,Increase
2025-06-27,1517.08,0.75,Increase
2025-06-28,1517.83,0.75,Increase
2025-06-29,1517.83,0.0,No Change
2025-06-30,1517.83,0.0,No Change
2025-07-01,1520.09,2.259999999999991,Increase
2025-07-02,1520.85,0.7599999999999909,Increase
2025-07-03,1521.6,0.75,Increase
2025-07-04,1522.36,0.7599999999999909,Increase
2025-07-05,1523.11,0.75,Increase
2025-07-06,1523.11,0.0,No Change
2025-07-07,1523.11,0.0,No Change
2025-07-08,1525.38,2.270000000000209,Increase
2025-07-09,1526.14,0.7599999999999909,Increase
2025-07-10,1526.14,0.0,No Change
2025-07-11,1527.66,1.5199999999999818,Increase
2025-07-12,1528.41,0.75,Increase
2025-07-13,1528.41,0.0,No Change
2025-07-14,1528.41,0.0,No Change
2025-07-15,1530.69,2.2799999999999727,Increase
2025-07-16,1531.45,0.7599999999999909,Increase
2025-07-17,1532.24,0.7899999999999636,Increase
2025-07-18,1533.02,0.7799999999999727,Increase
2025-07-19,1533.81,0.7899999999999636,Increase
2025-07-20,1533.81,0.0,No Change
2025-07-21,1533.81,0.0,No Change
2025-07-22,1536.16,2.3500000000001364,Increase
2025-07-23,1536.95,0.7899999999999636,Increase
